wop_rates_id;age_y_80;PROJ_YR;qx_wop_rt
1;18;1;0,08
1;18;2;0,08
1;18;3;0,08
1;18;4;0,08
1;18;5;0,08
1;18;6;0,08
1;18;7;0,08
1;18;8;0,08
1;18;9;0,08
1;18;10;0,08
1;18;11;0,08
1;18;12;0,08
1;18;13;0,08
1;18;14;0,08
1;18;15;0,08
1;18;16;0,08
1;18;17;0,08
1;18;18;0,08
1;18;19;0,08
1;18;20;0,08
1;18;21;0,08
1;18;22;0,08
1;18;23;0,08
1;18;24;0,08
1;18;25;0,08
1;18;26;0,08
1;18;27;0,08
1;18;28;0,08
1;18;29;0,08
1;18;30;0,08
1;18;31;0,08
1;18;32;0,08
1;18;33;0,08
1;18;34;0,08
1;18;35;0,08
1;18;36;0,08
1;18;37;0,08
1;18;38;0,08
1;18;39;0,08
1;18;40;0,08
1;18;41;0,08
1;18;42;0,08
1;18;43;0,08
1;18;44;0,08
1;18;45;0,08
1;18;46;0,08
1;18;47;0,08
1;18;48;0,08
1;18;49;0,08
1;18;50;0,08
1;18;51;0,08
1;18;52;0,08
1;18;53;0,08
1;18;54;0,08
1;18;55;0,08
1;19;1;0,08
1;19;2;0,08
1;19;3;0,08
1;19;4;0,08
1;19;5;0,08
1;19;6;0,08
1;19;7;0,08
1;19;8;0,08
1;19;9;0,08
1;19;10;0,08
1;19;11;0,08
1;19;12;0,08
1;19;13;0,08
1;19;14;0,08
1;19;15;0,08
1;19;16;0,08
1;19;17;0,08
1;19;18;0,08
1;19;19;0,08
1;19;20;0,08
1;19;21;0,08
1;19;22;0,08
1;19;23;0,08
1;19;24;0,08
1;19;25;0,08
1;19;26;0,08
1;19;27;0,08
1;19;28;0,08
1;19;29;0,08
1;19;30;0,08
1;19;31;0,08
1;19;32;0,08
1;19;33;0,08
1;19;34;0,08
1;19;35;0,08
1;19;36;0,08
1;19;37;0,08
1;19;38;0,08
1;19;39;0,08
1;19;40;0,08
1;19;41;0,08
1;19;42;0,08
1;19;43;0,08
1;19;44;0,08
1;19;45;0,08
1;19;46;0,08
1;19;47;0,08
1;19;48;0,08
1;19;49;0,08
1;19;50;0,08
1;19;51;0,08
1;19;52;0,08
1;19;53;0,08
1;19;54;0,08
1;19;55;0,08
1;20;1;0,08
1;20;2;0,08
1;20;3;0,08
1;20;4;0,08
1;20;5;0,08
1;20;6;0,08
1;20;7;0,08
1;20;8;0,08
1;20;9;0,08
1;20;10;0,08
1;20;11;0,08
1;20;12;0,08
1;20;13;0,08
1;20;14;0,08
1;20;15;0,08
1;20;16;0,08
1;20;17;0,08
1;20;18;0,08
1;20;19;0,08
1;20;20;0,08
1;20;21;0,08
1;20;22;0,08
1;20;23;0,08
1;20;24;0,08
1;20;25;0,08
1;20;26;0,08
1;20;27;0,08
1;20;28;0,08
1;20;29;0,08
1;20;30;0,08
1;20;31;0,08
1;20;32;0,08
1;20;33;0,08
1;20;34;0,08
1;20;35;0,08
1;20;36;0,08
1;20;37;0,08
1;20;38;0,08
1;20;39;0,08
1;20;40;0,08
1;20;41;0,08
1;20;42;0,08
1;20;43;0,08
1;20;44;0,08
1;20;45;0,08
1;20;46;0,08
1;20;47;0,08
1;20;48;0,08
1;20;49;0,08
1;20;50;0,08
1;20;51;0,08
1;20;52;0,08
1;20;53;0,08
1;20;54;0,08
1;20;55;0,08
1;21;1;0,08
1;21;2;0,08
1;21;3;0,08
1;21;4;0,08
1;21;5;0,08
1;21;6;0,08
1;21;7;0,08
1;21;8;0,08
1;21;9;0,08
1;21;10;0,08
1;21;11;0,08
1;21;12;0,08
1;21;13;0,08
1;21;14;0,08
1;21;15;0,08
1;21;16;0,08
1;21;17;0,08
1;21;18;0,08
1;21;19;0,08
1;21;20;0,08
1;21;21;0,08
1;21;22;0,08
1;21;23;0,08
1;21;24;0,08
1;21;25;0,08
1;21;26;0,08
1;21;27;0,08
1;21;28;0,08
1;21;29;0,08
1;21;30;0,08
1;21;31;0,08
1;21;32;0,08
1;21;33;0,08
1;21;34;0,08
1;21;35;0,08
1;21;36;0,08
1;21;37;0,08
1;21;38;0,08
1;21;39;0,08
1;21;40;0,08
1;21;41;0,08
1;21;42;0,08
1;21;43;0,08
1;21;44;0,08
1;21;45;0,08
1;21;46;0,08
1;21;47;0,08
1;21;48;0,08
1;21;49;0,08
1;21;50;0,08
1;21;51;0,08
1;21;52;0,08
1;21;53;0,08
1;21;54;0,08
1;21;55;0,08
1;22;1;0,08
1;22;2;0,08
1;22;3;0,08
1;22;4;0,08
1;22;5;0,08
1;22;6;0,08
1;22;7;0,08
1;22;8;0,08
1;22;9;0,08
1;22;10;0,08
1;22;11;0,08
1;22;12;0,08
1;22;13;0,08
1;22;14;0,08
1;22;15;0,08
1;22;16;0,08
1;22;17;0,08
1;22;18;0,08
1;22;19;0,08
1;22;20;0,08
1;22;21;0,08
1;22;22;0,08
1;22;23;0,08
1;22;24;0,08
1;22;25;0,08
1;22;26;0,08
1;22;27;0,08
1;22;28;0,08
1;22;29;0,08
1;22;30;0,08
1;22;31;0,08
1;22;32;0,08
1;22;33;0,08
1;22;34;0,08
1;22;35;0,08
1;22;36;0,08
1;22;37;0,08
1;22;38;0,08
1;22;39;0,08
1;22;40;0,08
1;22;41;0,08
1;22;42;0,08
1;22;43;0,08
1;22;44;0,08
1;22;45;0,08
1;22;46;0,08
1;22;47;0,08
1;22;48;0,08
1;22;49;0,08
1;22;50;0,08
1;22;51;0,08
1;22;52;0,08
1;22;53;0,08
1;22;54;0,08
1;22;55;0,08
1;23;1;0,08
1;23;2;0,08
1;23;3;0,08
1;23;4;0,08
1;23;5;0,08
1;23;6;0,08
1;23;7;0,08
1;23;8;0,08
1;23;9;0,08
1;23;10;0,08
1;23;11;0,08
1;23;12;0,08
1;23;13;0,08
1;23;14;0,08
1;23;15;0,08
1;23;16;0,08
1;23;17;0,08
1;23;18;0,08
1;23;19;0,08
1;23;20;0,08
1;23;21;0,08
1;23;22;0,08
1;23;23;0,08
1;23;24;0,08
1;23;25;0,08
1;23;26;0,08
1;23;27;0,08
1;23;28;0,08
1;23;29;0,08
1;23;30;0,08
1;23;31;0,08
1;23;32;0,08
1;23;33;0,08
1;23;34;0,08
1;23;35;0,08
1;23;36;0,08
1;23;37;0,08
1;23;38;0,08
1;23;39;0,08
1;23;40;0,08
1;23;41;0,08
1;23;42;0,08
1;23;43;0,08
1;23;44;0,08
1;23;45;0,08
1;23;46;0,08
1;23;47;0,08
1;23;48;0,08
1;23;49;0,08
1;23;50;0,08
1;23;51;0,08
1;23;52;0,08
1;23;53;0,08
1;23;54;0,08
1;23;55;0,08
1;24;1;0,08
1;24;2;0,08
1;24;3;0,08
1;24;4;0,08
1;24;5;0,08
1;24;6;0,08
1;24;7;0,08
1;24;8;0,08
1;24;9;0,08
1;24;10;0,08
1;24;11;0,08
1;24;12;0,08
1;24;13;0,08
1;24;14;0,08
1;24;15;0,08
1;24;16;0,08
1;24;17;0,08
1;24;18;0,08
1;24;19;0,08
1;24;20;0,08
1;24;21;0,08
1;24;22;0,08
1;24;23;0,08
1;24;24;0,08
1;24;25;0,08
1;24;26;0,08
1;24;27;0,08
1;24;28;0,08
1;24;29;0,08
1;24;30;0,08
1;24;31;0,08
1;24;32;0,08
1;24;33;0,08
1;24;34;0,08
1;24;35;0,08
1;24;36;0,08
1;24;37;0,08
1;24;38;0,08
1;24;39;0,08
1;24;40;0,08
1;24;41;0,08
1;24;42;0,08
1;24;43;0,08
1;24;44;0,08
1;24;45;0,08
1;24;46;0,08
1;24;47;0,08
1;24;48;0,08
1;24;49;0,08
1;24;50;0,08
1;24;51;0,08
1;24;52;0,08
1;24;53;0,08
1;24;54;0,08
1;24;55;0,08
1;25;1;0,08
1;25;2;0,08
1;25;3;0,08
1;25;4;0,08
1;25;5;0,08
1;25;6;0,08
1;25;7;0,08
1;25;8;0,08
1;25;9;0,08
1;25;10;0,08
1;25;11;0,08
1;25;12;0,08
1;25;13;0,08
1;25;14;0,08
1;25;15;0,08
1;25;16;0,08
1;25;17;0,08
1;25;18;0,08
1;25;19;0,08
1;25;20;0,08
1;25;21;0,08
1;25;22;0,08
1;25;23;0,08
1;25;24;0,08
1;25;25;0,08
1;25;26;0,08
1;25;27;0,08
1;25;28;0,08
1;25;29;0,08
1;25;30;0,08
1;25;31;0,08
1;25;32;0,08
1;25;33;0,08
1;25;34;0,08
1;25;35;0,08
1;25;36;0,08
1;25;37;0,08
1;25;38;0,08
1;25;39;0,08
1;25;40;0,08
1;25;41;0,08
1;25;42;0,08
1;25;43;0,08
1;25;44;0,08
1;25;45;0,08
1;25;46;0,08
1;25;47;0,08
1;25;48;0,08
1;25;49;0,08
1;25;50;0,08
1;25;51;0,08
1;25;52;0,08
1;25;53;0,08
1;25;54;0,08
1;25;55;0,08
1;26;1;0,08
1;26;2;0,08
1;26;3;0,08
1;26;4;0,08
1;26;5;0,08
1;26;6;0,08
1;26;7;0,08
1;26;8;0,08
1;26;9;0,08
1;26;10;0,08
1;26;11;0,08
1;26;12;0,08
1;26;13;0,08
1;26;14;0,08
1;26;15;0,08
1;26;16;0,08
1;26;17;0,08
1;26;18;0,08
1;26;19;0,08
1;26;20;0,08
1;26;21;0,08
1;26;22;0,08
1;26;23;0,08
1;26;24;0,08
1;26;25;0,08
1;26;26;0,08
1;26;27;0,08
1;26;28;0,08
1;26;29;0,08
1;26;30;0,08
1;26;31;0,08
1;26;32;0,08
1;26;33;0,08
1;26;34;0,08
1;26;35;0,08
1;26;36;0,08
1;26;37;0,08
1;26;38;0,08
1;26;39;0,08
1;26;40;0,08
1;26;41;0,08
1;26;42;0,08
1;26;43;0,08
1;26;44;0,08
1;26;45;0,08
1;26;46;0,08
1;26;47;0,08
1;26;48;0,08
1;26;49;0,08
1;26;50;0,08
1;26;51;0,08
1;26;52;0,08
1;26;53;0,08
1;26;54;0,08
1;26;55;0,08
1;27;1;0,08
1;27;2;0,08
1;27;3;0,08
1;27;4;0,08
1;27;5;0,08
1;27;6;0,08
1;27;7;0,08
1;27;8;0,08
1;27;9;0,08
1;27;10;0,08
1;27;11;0,08
1;27;12;0,08
1;27;13;0,08
1;27;14;0,08
1;27;15;0,08
1;27;16;0,08
1;27;17;0,08
1;27;18;0,08
1;27;19;0,08
1;27;20;0,08
1;27;21;0,08
1;27;22;0,08
1;27;23;0,08
1;27;24;0,08
1;27;25;0,08
1;27;26;0,08
1;27;27;0,08
1;27;28;0,08
1;27;29;0,08
1;27;30;0,08
1;27;31;0,08
1;27;32;0,08
1;27;33;0,08
1;27;34;0,08
1;27;35;0,08
1;27;36;0,08
1;27;37;0,08
1;27;38;0,08
1;27;39;0,08
1;27;40;0,08
1;27;41;0,08
1;27;42;0,08
1;27;43;0,08
1;27;44;0,08
1;27;45;0,08
1;27;46;0,08
1;27;47;0,08
1;27;48;0,08
1;27;49;0,08
1;27;50;0,08
1;27;51;0,08
1;27;52;0,08
1;27;53;0,08
1;27;54;0,08
1;27;55;0,08
1;28;1;0,08
1;28;2;0,08
1;28;3;0,08
1;28;4;0,08
1;28;5;0,08
1;28;6;0,08
1;28;7;0,08
1;28;8;0,08
1;28;9;0,08
1;28;10;0,08
1;28;11;0,08
1;28;12;0,08
1;28;13;0,08
1;28;14;0,08
1;28;15;0,08
1;28;16;0,08
1;28;17;0,08
1;28;18;0,08
1;28;19;0,08
1;28;20;0,08
1;28;21;0,08
1;28;22;0,08
1;28;23;0,08
1;28;24;0,08
1;28;25;0,08
1;28;26;0,08
1;28;27;0,08
1;28;28;0,08
1;28;29;0,08
1;28;30;0,08
1;28;31;0,08
1;28;32;0,08
1;28;33;0,08
1;28;34;0,08
1;28;35;0,08
1;28;36;0,08
1;28;37;0,08
1;28;38;0,08
1;28;39;0,08
1;28;40;0,08
1;28;41;0,08
1;28;42;0,08
1;28;43;0,08
1;28;44;0,08
1;28;45;0,08
1;28;46;0,08
1;28;47;0,08
1;28;48;0,08
1;28;49;0,08
1;28;50;0,08
1;28;51;0,08
1;28;52;0,08
1;28;53;0,08
1;28;54;0,08
1;28;55;0,08
1;29;1;0,08
1;29;2;0,08
1;29;3;0,08
1;29;4;0,08
1;29;5;0,08
1;29;6;0,08
1;29;7;0,08
1;29;8;0,08
1;29;9;0,08
1;29;10;0,08
1;29;11;0,08
1;29;12;0,08
1;29;13;0,08
1;29;14;0,08
1;29;15;0,08
1;29;16;0,08
1;29;17;0,08
1;29;18;0,08
1;29;19;0,08
1;29;20;0,08
1;29;21;0,08
1;29;22;0,08
1;29;23;0,08
1;29;24;0,08
1;29;25;0,08
1;29;26;0,08
1;29;27;0,08
1;29;28;0,08
1;29;29;0,08
1;29;30;0,08
1;29;31;0,08
1;29;32;0,08
1;29;33;0,08
1;29;34;0,08
1;29;35;0,08
1;29;36;0,08
1;29;37;0,08
1;29;38;0,08
1;29;39;0,08
1;29;40;0,08
1;29;41;0,08
1;29;42;0,08
1;29;43;0,08
1;29;44;0,08
1;29;45;0,08
1;29;46;0,08
1;29;47;0,08
1;29;48;0,08
1;29;49;0,08
1;29;50;0,08
1;29;51;0,08
1;29;52;0,08
1;29;53;0,08
1;29;54;0,08
1;29;55;0,08
1;30;1;0,08
1;30;2;0,08
1;30;3;0,08
1;30;4;0,08
1;30;5;0,08
1;30;6;0,08
1;30;7;0,08
1;30;8;0,08
1;30;9;0,08
1;30;10;0,08
1;30;11;0,08
1;30;12;0,08
1;30;13;0,08
1;30;14;0,08
1;30;15;0,08
1;30;16;0,08
1;30;17;0,08
1;30;18;0,08
1;30;19;0,08
1;30;20;0,08
1;30;21;0,08
1;30;22;0,08
1;30;23;0,08
1;30;24;0,08
1;30;25;0,08
1;30;26;0,08
1;30;27;0,08
1;30;28;0,08
1;30;29;0,08
1;30;30;0,08
1;30;31;0,08
1;30;32;0,08
1;30;33;0,08
1;30;34;0,08
1;30;35;0,08
1;30;36;0,08
1;30;37;0,08
1;30;38;0,08
1;30;39;0,08
1;30;40;0,08
1;30;41;0,08
1;30;42;0,08
1;30;43;0,08
1;30;44;0,08
1;30;45;0,08
1;30;46;0,08
1;30;47;0,08
1;30;48;0,08
1;30;49;0,08
1;30;50;0,08
1;30;51;0,08
1;30;52;0,08
1;30;53;0,08
1;30;54;0,08
1;30;55;0,08
1;31;1;0,08
1;31;2;0,08
1;31;3;0,08
1;31;4;0,08
1;31;5;0,08
1;31;6;0,08
1;31;7;0,08
1;31;8;0,08
1;31;9;0,08
1;31;10;0,08
1;31;11;0,08
1;31;12;0,08
1;31;13;0,08
1;31;14;0,08
1;31;15;0,08
1;31;16;0,08
1;31;17;0,08
1;31;18;0,08
1;31;19;0,08
1;31;20;0,08
1;31;21;0,08
1;31;22;0,08
1;31;23;0,08
1;31;24;0,08
1;31;25;0,08
1;31;26;0,08
1;31;27;0,08
1;31;28;0,08
1;31;29;0,08
1;31;30;0,08
1;31;31;0,08
1;31;32;0,08
1;31;33;0,08
1;31;34;0,08
1;31;35;0,08
1;31;36;0,08
1;31;37;0,08
1;31;38;0,08
1;31;39;0,08
1;31;40;0,08
1;31;41;0,08
1;31;42;0,08
1;31;43;0,08
1;31;44;0,08
1;31;45;0,08
1;31;46;0,08
1;31;47;0,08
1;31;48;0,08
1;31;49;0,08
1;31;50;0,08
1;31;51;0,08
1;31;52;0,08
1;31;53;0,08
1;31;54;0,08
1;31;55;0,08
1;32;1;0,08
1;32;2;0,08
1;32;3;0,08
1;32;4;0,08
1;32;5;0,08
1;32;6;0,08
1;32;7;0,08
1;32;8;0,08
1;32;9;0,08
1;32;10;0,08
1;32;11;0,08
1;32;12;0,08
1;32;13;0,08
1;32;14;0,08
1;32;15;0,08
1;32;16;0,08
1;32;17;0,08
1;32;18;0,08
1;32;19;0,08
1;32;20;0,08
1;32;21;0,08
1;32;22;0,08
1;32;23;0,08
1;32;24;0,08
1;32;25;0,08
1;32;26;0,08
1;32;27;0,08
1;32;28;0,08
1;32;29;0,08
1;32;30;0,08
1;32;31;0,08
1;32;32;0,08
1;32;33;0,08
1;32;34;0,08
1;32;35;0,08
1;32;36;0,08
1;32;37;0,08
1;32;38;0,08
1;32;39;0,08
1;32;40;0,08
1;32;41;0,08
1;32;42;0,08
1;32;43;0,08
1;32;44;0,08
1;32;45;0,08
1;32;46;0,08
1;32;47;0,08
1;32;48;0,08
1;32;49;0,08
1;32;50;0,08
1;32;51;0,08
1;32;52;0,08
1;32;53;0,08
1;32;54;0,08
1;32;55;0,08
1;33;1;0,08
1;33;2;0,08
1;33;3;0,08
1;33;4;0,08
1;33;5;0,08
1;33;6;0,08
1;33;7;0,08
1;33;8;0,08
1;33;9;0,08
1;33;10;0,08
1;33;11;0,08
1;33;12;0,08
1;33;13;0,08
1;33;14;0,08
1;33;15;0,08
1;33;16;0,08
1;33;17;0,08
1;33;18;0,08
1;33;19;0,08
1;33;20;0,08
1;33;21;0,08
1;33;22;0,08
1;33;23;0,08
1;33;24;0,08
1;33;25;0,08
1;33;26;0,08
1;33;27;0,08
1;33;28;0,08
1;33;29;0,08
1;33;30;0,08
1;33;31;0,08
1;33;32;0,08
1;33;33;0,08
1;33;34;0,08
1;33;35;0,08
1;33;36;0,08
1;33;37;0,08
1;33;38;0,08
1;33;39;0,08
1;33;40;0,08
1;33;41;0,08
1;33;42;0,08
1;33;43;0,08
1;33;44;0,08
1;33;45;0,08
1;33;46;0,08
1;33;47;0,08
1;33;48;0,08
1;33;49;0,08
1;33;50;0,08
1;33;51;0,08
1;33;52;0,08
1;33;53;0,08
1;33;54;0,08
1;33;55;0,08
1;34;1;0,08
1;34;2;0,08
1;34;3;0,08
1;34;4;0,08
1;34;5;0,08
1;34;6;0,08
1;34;7;0,08
1;34;8;0,08
1;34;9;0,08
1;34;10;0,08
1;34;11;0,08
1;34;12;0,08
1;34;13;0,08
1;34;14;0,08
1;34;15;0,08
1;34;16;0,08
1;34;17;0,08
1;34;18;0,08
1;34;19;0,08
1;34;20;0,08
1;34;21;0,08
1;34;22;0,08
1;34;23;0,08
1;34;24;0,08
1;34;25;0,08
1;34;26;0,08
1;34;27;0,08
1;34;28;0,08
1;34;29;0,08
1;34;30;0,08
1;34;31;0,08
1;34;32;0,08
1;34;33;0,08
1;34;34;0,08
1;34;35;0,08
1;34;36;0,08
1;34;37;0,08
1;34;38;0,08
1;34;39;0,08
1;34;40;0,08
1;34;41;0,08
1;34;42;0,08
1;34;43;0,08
1;34;44;0,08
1;34;45;0,08
1;34;46;0,08
1;34;47;0,08
1;34;48;0,08
1;34;49;0,08
1;34;50;0,08
1;34;51;0,08
1;34;52;0,08
1;34;53;0,08
1;34;54;0,08
1;34;55;0,08
1;35;1;0,08
1;35;2;0,08
1;35;3;0,08
1;35;4;0,08
1;35;5;0,08
1;35;6;0,08
1;35;7;0,08
1;35;8;0,08
1;35;9;0,08
1;35;10;0,08
1;35;11;0,08
1;35;12;0,08
1;35;13;0,08
1;35;14;0,08
1;35;15;0,08
1;35;16;0,08
1;35;17;0,08
1;35;18;0,08
1;35;19;0,08
1;35;20;0,08
1;35;21;0,08
1;35;22;0,08
1;35;23;0,08
1;35;24;0,08
1;35;25;0,08
1;35;26;0,08
1;35;27;0,08
1;35;28;0,08
1;35;29;0,08
1;35;30;0,08
1;35;31;0,08
1;35;32;0,08
1;35;33;0,08
1;35;34;0,08
1;35;35;0,08
1;35;36;0,08
1;35;37;0,08
1;35;38;0,08
1;35;39;0,08
1;35;40;0,08
1;35;41;0,08
1;35;42;0,08
1;35;43;0,08
1;35;44;0,08
1;35;45;0,08
1;35;46;0,08
1;35;47;0,08
1;35;48;0,08
1;35;49;0,08
1;35;50;0,08
1;35;51;0,08
1;35;52;0,08
1;35;53;0,08
1;35;54;0,08
1;35;55;0,08
1;36;1;0,08
1;36;2;0,08
1;36;3;0,08
1;36;4;0,08
1;36;5;0,08
1;36;6;0,08
1;36;7;0,08
1;36;8;0,08
1;36;9;0,08
1;36;10;0,08
1;36;11;0,08
1;36;12;0,08
1;36;13;0,08
1;36;14;0,08
1;36;15;0,08
1;36;16;0,08
1;36;17;0,08
1;36;18;0,08
1;36;19;0,08
1;36;20;0,08
1;36;21;0,08
1;36;22;0,08
1;36;23;0,08
1;36;24;0,08
1;36;25;0,08
1;36;26;0,08
1;36;27;0,08
1;36;28;0,08
1;36;29;0,08
1;36;30;0,08
1;36;31;0,08
1;36;32;0,08
1;36;33;0,08
1;36;34;0,08
1;36;35;0,08
1;36;36;0,08
1;36;37;0,08
1;36;38;0,08
1;36;39;0,08
1;36;40;0,08
1;36;41;0,08
1;36;42;0,08
1;36;43;0,08
1;36;44;0,08
1;36;45;0,08
1;36;46;0,08
1;36;47;0,08
1;36;48;0,08
1;36;49;0,08
1;36;50;0,08
1;36;51;0,08
1;36;52;0,08
1;36;53;0,08
1;36;54;0,08
1;36;55;0,08
1;37;1;0,09
1;37;2;0,09
1;37;3;0,09
1;37;4;0,09
1;37;5;0,09
1;37;6;0,09
1;37;7;0,09
1;37;8;0,09
1;37;9;0,09
1;37;10;0,09
1;37;11;0,09
1;37;12;0,09
1;37;13;0,09
1;37;14;0,09
1;37;15;0,09
1;37;16;0,09
1;37;17;0,09
1;37;18;0,09
1;37;19;0,09
1;37;20;0,09
1;37;21;0,09
1;37;22;0,09
1;37;23;0,09
1;37;24;0,09
1;37;25;0,09
1;37;26;0,09
1;37;27;0,09
1;37;28;0,09
1;37;29;0,09
1;37;30;0,09
1;37;31;0,09
1;37;32;0,09
1;37;33;0,09
1;37;34;0,09
1;37;35;0,09
1;37;36;0,09
1;37;37;0,09
1;37;38;0,09
1;37;39;0,09
1;37;40;0,09
1;37;41;0,09
1;37;42;0,09
1;37;43;0,09
1;37;44;0,09
1;37;45;0,09
1;37;46;0,09
